Line,Smell,Number of Parameters,Threshold,File
7337,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
7337,long parameters,11,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
7337,long parameters,15,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
7337,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
7337,long parameters,13,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
7337,long parameters,10,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
7337,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
7337,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
7337,long parameters,10,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
7337,long parameters,8,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
7337,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
8282,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
8293,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
8307,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
1636,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
1910,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
1952,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
3175,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
3216,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
3460,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
3495,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
3694,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
3988,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
3997,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
4311,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/poppler/poppler.js
28,long parameters,20,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/stack-overflow-arity-catch-noinline.js
455,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/unbox-double-arrays.js
37,long parameters,14,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/json-stringify-recursive.js
65,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/regress/regress-453481.js
68,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/regress/regress-453481.js
71,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/regress/regress-453481.js
74,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/regress/regress-453481.js
77,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/regress/regress-453481.js
9,long parameters,256,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/regress/regress-353058.js
7,long parameters,1006,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/regress/wasm/regress-810973b.js
13,long parameters,8,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/regress/wasm/regress-843563.js
48,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/regress/wasm/regress-11335.js
55,long parameters,512,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/regress/regress-492.js
69,long parameters,8,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/regress/regress-crbug-163530.js
8,long parameters,12,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/regress/regress-1166136-1.js
24,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/regress/regress-9546.js
8,long parameters,27,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/regress/regress-1166136-0.js
199,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/elements-transition-hoisting.js
214,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/harmony/sharedarraybuffer.js
245,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/harmony/regexp-named-captures.js
272,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/harmony/regexp-named-captures.js
278,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/harmony/regexp-named-captures.js
292,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/harmony/regexp-named-captures.js
305,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/harmony/regexp-named-captures.js
332,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/harmony/regexp-named-captures.js
339,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/harmony/regexp-named-captures.js
353,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/harmony/regexp-named-captures.js
1474,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/copy.js
1747,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/copy.js
1789,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/copy.js
3145,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/copy.js
3186,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/copy.js
3431,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/copy.js
3466,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/copy.js
3664,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/copy.js
4472,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/copy.js
4481,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/copy.js
4825,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/copy.js
1582,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/memops.js
1855,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/memops.js
1897,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/memops.js
3253,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/memops.js
3294,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/memops.js
3539,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/memops.js
3574,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/memops.js
3772,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/memops.js
3935,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/memops.js
3944,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/memops.js
4288,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/memops.js
23583,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
27359,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
29533,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
41786,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
41797,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
41811,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
1620,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
1893,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
1935,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
3291,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
3332,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
3577,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
3612,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
3810,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
4057,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
4066,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
4410,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/lua_binarytrees.js
5935,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
5998,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
6016,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
7574,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
12786,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
13701,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
14083,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
17695,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
17796,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
17833,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
18129,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
19536,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
19553,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
19562,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
19677,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
1831,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
2104,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
2146,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
3502,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
3543,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
3788,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
3823,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
4021,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
4184,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
4193,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
4537,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/box2d.js
1488,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/primes.js
1761,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/primes.js
1803,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/primes.js
3159,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/primes.js
3200,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/primes.js
3445,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/primes.js
3480,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/primes.js
3678,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/primes.js
4486,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/primes.js
4495,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/primes.js
4839,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/primes.js
1857,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fasta.js
2130,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fasta.js
2172,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fasta.js
3528,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fasta.js
3569,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fasta.js
3814,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fasta.js
3849,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fasta.js
4047,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fasta.js
4210,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fasta.js
4219,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fasta.js
4563,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fasta.js
1613,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fannkuch.js
1886,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fannkuch.js
1928,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fannkuch.js
3284,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fannkuch.js
3325,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fannkuch.js
3570,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fannkuch.js
3605,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fannkuch.js
3803,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fannkuch.js
3966,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fannkuch.js
3975,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fannkuch.js
4319,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/fannkuch.js
12136,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/zlib.js
13272,long parameters,8,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/zlib.js
1583,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/zlib.js
1856,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/zlib.js
1898,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/zlib.js
3254,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/zlib.js
3295,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/zlib.js
3540,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/zlib.js
3575,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/zlib.js
3773,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/zlib.js
3936,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/zlib.js
3945,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/zlib.js
4289,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/zlib.js
1474,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/corrections.js
1747,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/corrections.js
1789,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/corrections.js
3145,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/corrections.js
3186,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/corrections.js
3431,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/corrections.js
3466,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/corrections.js
3664,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/corrections.js
4472,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/corrections.js
4481,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/corrections.js
4825,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/embenchen/corrections.js
48,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/futex.js
65,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/atomics-memory64.js
1503,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/wasm-module-builder.js
168,long parameters,8,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/generic-wrapper.js
366,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/generic-wrapper.js
402,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/generic-wrapper.js
565,long parameters,8,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/generic-wrapper.js
612,long parameters,13,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/generic-wrapper.js
657,long parameters,12,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/generic-wrapper.js
709,long parameters,17,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/generic-wrapper.js
49,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/gc-frame.js
208,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/stack-switching-export.js
404,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/stack-switching-export.js
442,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/stack-switching-export.js
484,long parameters,10,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/stack-switching-export.js
679,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/stack-switching-export.js
730,long parameters,14,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/stack-switching-export.js
779,long parameters,13,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/stack-switching-export.js
836,long parameters,18,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/stack-switching-export.js
304,long parameters,13,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/wasm/stack-switching.js
76,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/array-reduce.js
7,long parameters,256,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/stackoverflow-underapplication.js
54,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/sealed-array-reduce.js
53,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/non-extensible-array-reduce.js
132,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/md5.js
136,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/md5.js
140,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/md5.js
144,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/md5.js
148,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/md5.js
395,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/es6/typedarray.js
330,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/es6/typedarray-detached.js
9,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/es6/object-assign.js
339,long parameters,8,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/es6/function-name.js
13,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/es6/rest-params.js
73,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/es6/templates.js
11,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/es6/arrow-rest-params.js
11,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/es6/arrow-rest-params-lazy-parsing.js
61,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/es6/typedarray-reduce.js
78,long parameters,12,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/apply.js
7,long parameters,12,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/maglev/regress/regress-1368046.js
7,long parameters,512,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/maglev/lots-of-args.js
33,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/deopt-with-fp-regs.js
53,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/frozen-array-reduce.js
39,long parameters,11,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/compiler/regress-gap.js
56,long parameters,11,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/compiler/regress-gap.js
75,long parameters,11,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/compiler/regress-gap.js
93,long parameters,11,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/compiler/regress-gap.js
284,long parameters,10,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/compiler/inline-arguments.js
235,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/compiler/inline-accessors2.js
436,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/compiler/call-with-arraylike-or-spread.js
635,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/compiler/call-with-arraylike-or-spread.js
2067,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/typedarray-resizablearraybuffer.js
306,long parameters,8,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/instanceof-2.js
38,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/debugger/debug/debug-set-variable-value.js
82,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/debugger/debug/debug-set-variable-value.js
26,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/js-perf-test/base.js
60,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/js-perf-test/InterpreterEntryTrampoline/arguments.js
90,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/js-perf-test/BytecodeHandlers/string-concat.js
34,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/test262/harness-adapt.js
470,long parameters,6,5,../input_projects/multi_projects/node/deps/acorn/acorn/dist/acorn.js
2644,long parameters,6,5,../input_projects/multi_projects/node/deps/acorn/acorn/dist/acorn.js
2758,long parameters,7,5,../input_projects/multi_projects/node/deps/acorn/acorn/dist/acorn.js
3252,long parameters,8,5,../input_projects/multi_projects/node/deps/acorn/acorn/dist/acorn.js
108,long parameters,6,5,../input_projects/multi_projects/node/deps/acorn/acorn-walk/dist/walk.js
12014,long parameters,8,5,../input_projects/multi_projects/node/deps/undici/undici.js
58,long parameters,8,5,../input_projects/multi_projects/node/deps/undici/src/lib/websocket/events.js
279,long parameters,7,5,../input_projects/multi_projects/node/deps/npm/test/lib/utils/reify-output.js
